Time in Microseconds,N
1493218,814
1487723,815
1490205,815
1588053,815
1482594,815
1484877,815
1465616,815
1526037,815
1446876,815
1532357,815
1438571,815
1699212,816
1498885,816
1470547,816
1523766,816
1546093,816
1464908,816
1480404,816
1505323,816
1475612,816
1518072,816
1501150,817
1646675,817
1703055,817
1470609,817
1495150,817
1506945,817
1511653,817
1751628,817
1466403,817
1478495,817
1494314,818
1479067,818
1479563,818
1561848,818
1528058,818
1496460,818
1501767,818
1479256,818
1489469,818
1506013,818
1499294,819
1491893,819
1505564,819
1524684,819
1494877,819
1511824,819
1523968,819
1671344,819
1512228,819
1491340,819
1483545,820
1504413,820
1529921,820
1497788,820
1518711,820
1505860,820
1517859,820
1518827,820
1548918,820
1523308,820
1550037,821
1561152,821
1519597,821
1628856,821
1547265,821
1528455,821
1546903,821
1492160,821
1537896,821
1545690,821
1517093,822
1839545,822
1492383,822
1561086,822
1543838,822
1561968,822
1483945,822
1536558,822
1624910,822
1618139,822
1539974,823
1523450,823
1528940,823
1630417,823
1507143,823
1882573,823
1502674,823
1560248,823
1528897,823
1528591,823
1479782,824
1601798,824
1587311,824
1545275,824
1696512,824
1510237,824
1503529,824
1658538,824
1537945,824
1688481,824
1649806,825
1551327,825
1518852,825
1598763,825
1547106,825
1555453,825
1520180,825
1555545,825
1567095,825
1559288,825
1537163,826
1574775,826
1518326,826
1628724,826
1556578,826
1553093,826
1677047,826
1562458,826
1561811,826
1674863,826
1496368,827
1529785,827
1709673,827
1572887,827
1556071,827
1567979,827
1549154,827
1668145,827
1563499,827
1492427,827
1506402,828
1551849,828
1577135,828
1534098,828
1579965,828
1662224,828
1680110,828
1548249,828
1557510,828
1608324,828
1590621,829
1718011,829
1558948,829
1507986,829
1541637,829
1557181,829
1560852,829
1609674,829
1513530,829
1575207,829
62803,40
53189,40
49190,100
126342,100
112783,70
86446,70
1480142,830
1500295,830
1558333,830
1493117,830
1500909,830
1523464,830
1511035,830
1504553,830
1667110,830
1530886,830
1523117,831
1532513,831
1514985,831
1556808,831
1554442,831
1597420,831
1541055,831
1567216,831
1686799,831
1547774,831
1551737,832
1535908,832
2258205,832
1554410,832
1621190,832
1632639,832
1580669,832
1617386,832
1611917,832
1578473,832
1605019,833
1668454,833
1618460,833
1628464,833
1601703,833
1651873,833
1626803,833
1693138,833
1641445,833
1757657,833
1622356,834
1623798,834
1628831,834
1593806,834
1636639,834
1728973,834
1640021,834
1590387,834
1606293,834
1630432,834
1621146,835
1618340,835
1599148,835
1620565,835
1715584,835
1684787,835
1622794,835
1666422,835
1628484,835
1714302,835
1638558,836
1670531,836
1649013,836
1651589,836
1669471,836
1644883,836
1620264,836
1639146,836
1656605,836
1606340,836
1621134,837
1664656,837
1654014,837
1684822,837
1682344,837
1638708,837
1619398,837
1667165,837
1623194,837
1625534,837
1629955,838
1622001,838
1648884,838
1680287,838
1633728,838
1626270,838
1694031,838
1757747,838
1652456,838
1647835,838
1685542,839
1640442,839
1818807,839
1657524,839
1837311,839
1666627,839
1634073,839
1629939,839
1646855,839
1809582,839
1705154,840
1675283,840
1652201,840
1680444,840
1654990,840
1723153,840
1658824,840
1660406,840
1664613,840
1670855,840
1663899,841
1739479,841
1683142,841
1650212,841
1986909,841
1677301,841
1644688,841
1655528,841
1640713,841
1663114,841
1657345,842
1645361,842
1649060,842
1651210,842
1774836,842
1667735,842
1653981,842
1674360,842
1706959,842
1655999,842
1689102,843
1679022,843
1691671,843
1676627,843
1700173,843
1833998,843
1729824,843
1674330,843
1849020,843
1800566,843
1698360,844
1732889,844
1722211,844
2220034,844
1748339,844
1682547,844
1693596,844
1654634,844
1701730,844
1666058,844
1690337,845
1673095,845
1659727,845
1659865,845
1657751,845
1681804,845
1667584,845
1665765,845
1677202,845
1713830,845
1748181,846
1745506,846
1676672,846
1671318,846
1722237,846
1865582,846
1782649,846
1699012,846
1674516,846
1659406,846
1662793,847
1690825,847
1776743,847
1684911,847
1671301,847
1687152,847
1692278,847
1761423,847
1706513,847
1713902,847
1738487,848
1760373,848
1718242,848
1852020,848
1714513,848
1740827,848
1764861,848
1746504,848
1706767,848
1761237,848
1736691,849
1781668,849
1753367,849
1727795,849
1843467,849
1800630,849
1752910,849
2104416,849
1815428,849
1742132,849
1776486,850
1783885,850
1823472,850
1946159,850
1800212,850
1789039,850
1813377,850
1801185,850
1797341,850
1774253,850
1811236,851
1830773,851
1821772,851
1853875,851
1852735,851
1817608,851
1837312,851
1829889,851
1851138,851
1857661,851
1850003,852
1867662,852
1882127,852
1848534,852
1921628,852
2016058,852
1887395,852
1929844,852
2037732,852
1921670,852
1905817,853
1891217,853
1885386,853
1914642,853
1888124,853
2022748,853
1930711,853
1909523,853
1900074,853
1885328,853
1939574,854
1950367,854
1901071,854
1923835,854
1975744,854
1934118,854
1952358,854
1934115,854
1971757,854
1925056,854
1939458,855
1947657,855
1970231,855
1925391,855
1954814,855
1928651,855
2018801,855
1950419,855
1950319,855
1924770,855
1997163,856
1999041,856
1958044,856
1960498,856
1959908,856
1950646,856
1968716,856
1979138,856
1979651,856
1984484,856
1970705,857
2047268,857
1995269,857
2013154,857
1978950,857
1978901,857
1956927,857
1977705,857
2350988,857
2006516,857
2045213,858
1986413,858
1967188,858
1978496,858
1987925,858
1967482,858
1952300,858
1953752,858
1979869,858
1965812,858
1956192,859
1962194,859
1976689,859
1987294,859
1997434,859
1968810,859
2011174,859
1992664,859
2018298,859
2009049,859
2016617,860
2011335,860
2036209,860
2005907,860
1971939,860
1976870,860
1994437,860
1987325,860
2071808,860
2031553,860
1986616,861
2025881,861
2008905,861
2177111,861
2155629,861
1987304,861
2005984,861
1961502,861
2204184,861
2028685,861
2030762,862
2007842,862
2060299,862
1987404,862
2002038,862
1991863,862
2018308,862
2018041,862
2039048,862
2008873,862
2013184,863
2055492,863
2004784,863
2017208,863
1984913,863
1999444,863
1977907,863
2061309,863
1983909,863
1999568,863
1993519,864
2024408,864
2375910,864
2151300,864
2033050,864
2187103,864
2124813,864
2056287,864
2013223,864
2030815,864
2017192,865
2009837,865
2026638,865
2066447,865
2012412,865
2089035,865
2041546,865
2016330,865
2126148,865
2251045,865
2079192,866
2070667,866
2057332,866
2035405,866
2045773,866
2058301,866
2004218,866
2076855,866
2133459,866
2022154,866
2022879,867
2032810,867
1999386,867
2184627,867
2056452,867
1996478,867
2051464,867
2048616,867
2094104,867
2010890,867
2170240,868
2089046,868
2066449,868
2018166,868
2091676,868
2147019,868
2116965,868
2067680,868
2076942,868
2064671,868
2063561,869
2042898,869
2040578,869
2037696,869
2108736,869
2061253,869
2047748,869
2067050,869
2029316,869
2023777,869
2034987,870
2165685,870
2048805,870
2059507,870
2056724,870
2021047,870
2032977,870
2044984,870
2043033,870
2030047,870
2226191,871
2096406,871
2063872,871
2081210,871
2080104,871
2067122,871
2035636,871
2085779,871
2057132,871
2065102,871
2068815,872
2087736,872
2106939,872
2054351,872
2070067,872
2087964,872
2062519,872
2148795,872
2179282,872
2084502,872
2083097,873
2059794,873
2075257,873
2073227,873
2056498,873
2068726,873
2077432,873
2106476,873
2083937,873
2100550,873
2118444,874
2077075,874
2115755,874
2136887,874
2128760,874
2072540,874
2091418,874
2087547,874
2083064,874
2057056,874
2119646,875
2062249,875
2073136,875
2091360,875
2075962,875
2092672,875
2066547,875
2168678,875
2095251,875
2056371,875
2119067,876
2101702,876
2099331,876
2104289,876
2076790,876
2366456,876
2138924,876
2089635,876
2109002,876
2085552,876
2088255,877
2103985,877
2075394,877
2099137,877
2120253,877
2103439,877
2172891,877
2180280,877
2091899,877
2081103,877
2107622,878
2086147,878
2184738,878
2134772,878
2107448,878
2085728,878
2122260,878
2117889,878
2097949,878
2127103,878
2121459,879
2109594,879
2208741,879
2117669,879
2132958,879
2125036,879
2090713,879
2100733,879
2138240,879
2153674,879
2158109,880
2107863,880
2122323,880
2154652,880
2097892,880
2101647,880
2149993,880
2133905,880
2142959,880
2149178,880
2110366,881
2164694,881
2163485,881
2186458,881
2112726,881
2124109,881
2121616,881
2217028,881
2155630,881
2254319,881
2371978,882
2162105,882
2189116,882
2140172,882
2150046,882
2166159,882
2132816,882
2154168,882
2194286,882
2141466,882
2145456,883
2135214,883
2112951,883
2124824,883
2153858,883
2138387,883
2132437,883
2184577,883
2184901,883
2171899,883
2191323,884
2130507,884
2222904,884
2165370,884
2165650,884
2199072,884
2133615,884
2148540,884
2255787,884
2137580,884
2164734,885
2164500,885
2160712,885
2159049,885
2161726,885
2240159,885
2141796,885
2244455,885
2168984,885
2130338,885
2241300,886
2224500,886
2418761,886
2210489,886
2130433,886
2154880,886
2198471,886
2136911,886
2238671,886
2348834,886
2186426,887
2289010,887
2487598,887
2216398,887
2143258,887
2179398,887
2205723,887
2206116,887
2280889,887
2216263,887
2216129,888
2408676,888
2196113,888
2235982,888
2159972,888
2154218,888
2188853,888
2167648,888
2175751,888
2185433,888
2225642,889
2164851,889
2180582,889
2177049,889
2225937,889
2185669,889
2195852,889
2199218,889
2155977,889
2154647,889
2236413,890
2176950,890
2360041,890
2225909,890
2203693,890
2178218,890
2275800,890
2230075,890
2237443,890
2187715,890
2225915,891
2310030,891
2208608,891
2240037,891
2229939,891
2214083,891
2219794,891
2176906,891
2204394,891
2173749,891
2221895,892
2222911,892
2263179,892
2357053,892
2280468,892
2183575,892
2220021,892
2246755,892
2222047,892
2218701,892
2236546,893
2216009,893
2208100,893
2219250,893
2191473,893
2227896,893
2264092,893
2239222,893
2209683,893
2243383,893
2252598,894
2205030,894
2193786,894
2242007,894
2256666,894
2226692,894
2248318,894
2189079,894
2393001,894
2232593,894
2220678,895
2217760,895
2210215,895
2234313,895
2939507,895
2451603,895
2269294,895
2233733,895
2247933,895
2250016,895
2260917,896
2208718,896
2242588,896
2208740,896
2211048,896
2237627,896
2203914,896
2214164,896
2232623,896
2264720,896
2204998,897
2239917,897
2215858,897
2211326,897
2240410,897
2217190,897
2273695,897
2285328,897
2212403,897
2234755,897
2260120,898
2255793,898
2304415,898
2241828,898
2239943,898
2265193,898
2379874,898
2330824,898
2356390,898
2251346,898
2325423,899
2244028,899
2245432,899
2306821,899
2324046,899
2311450,899
2268984,899
2314585,899
2276934,899
3085515,899
2356347,900
2286780,900
2272845,900
2262325,900
2277334,900
2287470,900
2264564,900
2264315,900
2311344,900
2280188,900
2286946,901
2288740,901
2275525,901
2248606,901
2245553,901
2317172,901
2266775,901
2276572,901
2279164,901
2299040,901
2332886,902
2285990,902
2254595,902
2276449,902
2249980,902
2291893,902
2337486,902
2310730,902
2320194,902
2276302,902
2289175,903
2305975,903
2274526,903
2277085,903
2296024,903
2276967,903
2263043,903
2283792,903
2263929,903
2273931,903
2313135,904
2285035,904
2267368,904
2377577,904
2274845,904
2297994,904
2272069,904
2277316,904
2322243,904
2297267,904
2275530,905
2303646,905
2286296,905
2322214,905
2295020,905
2386385,905
2330115,905
2264702,905
2331629,905
2316128,905
2298016,906
2334002,906
2467222,906
2341066,906
2309435,906
2306509,906
2312505,906
2290181,906
2281672,906
2301408,906
2274639,907
2312975,907
2311309,907
2332306,907
2351467,907
2305756,907
2315945,907
2411556,907
2421434,907
2306773,907
2324216,908
2292746,908
2342710,908
2286885,908
2339714,908
2865746,908
2361610,908
2287650,908
2310346,908
2330814,908
2335910,909
2323390,909
2491638,909
2349418,909
2373732,909
2353396,909
2320444,909
2326872,909
2344845,909
2307982,909
2346400,910
2374414,910
2309223,910
2415964,910
2322035,910
2361678,910
2348985,910
2343064,910
2390254,910
2493037,910
2378767,911
2331533,911
2324620,911
2373366,911
2362739,911
2345467,911
2376990,911
2375616,911
2367954,911
2363915,911
2338961,912
2364190,912
2364058,912
2326676,912
2355100,912
2358684,912
2483794,912
2435509,912
2436042,912
2347759,912
2365047,913
2346488,913
2382322,913
2330347,913
2520855,913
2417142,913
2335916,913
2363781,913
2417737,913
2493764,913
2394444,914
2385715,914
2358414,914
2382377,914
2395907,914
2378181,914
2444055,914
2366858,914
2375065,914
2407352,914
2395728,915
2394371,915
2382890,915
2558935,915
2420470,915
2455641,915
2432565,915
2374568,915
2361156,915
2397628,915
2366985,916
2362726,916
2439578,916
2450818,916
2407763,916
2420283,916
2405986,916
2399338,916
2464352,916
2437266,916
2363355,917
2368254,917
2527697,917
2375123,917
2360189,917
2401304,917
2424378,917
2384134,917
2374325,917
2385652,917
2420498,918
2505211,918
2424413,918
2429841,918
2409758,918
2394533,918
2379510,918
2404387,918
2417710,918
2603429,918
2442782,919
2396273,919
2431491,919
2399508,919
2389190,919
2474174,919
2409590,919
2397898,919
2455877,919
2409645,919
2425297,920
2480491,920
2439129,920
2428010,920
2420311,920
2431898,920
2461496,920
2416877,920
2462181,920
2439185,920
2466329,921
2450131,921
2458859,921
2462924,921
2434067,921
2422844,921
2432081,921
2440350,921
2387865,921
2453768,921
2472816,922
2406940,922
2424040,922
2463007,922
2443045,922
2395637,922
2418323,922
2399796,922
2391277,922
2436020,922
2438906,923
2423975,923
2458800,923
2428296,923
2416388,923
2489532,923
2654140,923
2423968,923
2472707,923
2410017,923
2436793,924
2415872,924
2457603,924
2453319,924
2424888,924
2415392,924
2489874,924
2461489,924
2470051,924
2427729,924
2434900,925
2504593,925
2447380,925
2415638,925
2490993,925
2433803,925
2443130,925
2474375,925
2437616,925
2472783,925
2491429,926
2506858,926
2477076,926
2452305,926
2450096,926
2481578,926
2449160,926
2461416,926
2528750,926
2484216,926
2528854,927
2483416,927
2468803,927
2750091,927
2518112,927
2525725,927
2488535,927
2445755,927
2446365,927
2512540,927
2506893,928
2642000,928
2542035,928
2466284,928
2504939,928
2494027,928
2533794,928
2458085,928
2463537,928
2450956,928
2537069,929
2480002,929
2466629,929
2490623,929
2483726,929
2450330,929
2664067,929
2498123,929
2510879,929
2455980,929
2561363,930
2484485,930
2477608,930
2521964,930
2527747,930
2484882,930
2497711,930
2479774,930
2525664,930
2485498,930
2473005,931
2501279,931
2502185,931
2495072,931
3197437,931
2563523,931
2560533,931
2472531,931
2472124,931
2508221,931
2501929,932
2532254,932
2494520,932
2507982,932
2499849,932
2472723,932
2500438,932
2543074,932
2501188,932
2514310,932
2506073,933
2477868,933
2552301,933
2486475,933
2505460,933
2522112,933
2488595,933
2517428,933
2518857,933
2479096,933
2506629,934
2555902,934
2514628,934
2544657,934
2508466,934
2518520,934
2623636,934
2517865,934
2555978,934
2502143,934
2501641,935
2650732,935
2550922,935
2481528,935
2492964,935
2516531,935
2486508,935
2571874,935
2594120,935
2569819,935
2539924,936
2525472,936
2514851,936
2572919,936
2701256,936
2618633,936
2504933,936
2546091,936
2509073,936
2499972,936
2615355,937
2511996,937
2647583,937
2522085,937
2544129,937
2506307,937
2521157,937
2556902,937
3043236,937
2701385,937
2580689,938
2533257,938
2557303,938
2529461,938
2576596,938
2517221,938
2600068,938
2536007,938
2569488,938
2524332,938
2553193,939
2787186,939
2552970,939
2561183,939
2538303,939
2570829,939
2560317,939
2563688,939
2559354,939
2586016,939
2553760,940
2599629,940
2557541,940
2585481,940
2553559,940
2572563,940
2869919,940
2602920,940
2546767,940
2601272,940
2561438,941
2559439,941
2553918,941
2550622,941
2599411,941
2536848,941
2575083,941
3277937,941
2577340,941
2633934,941
2561016,942
2623741,942
2543503,942
2577992,942
2544775,942
2651686,942
2651910,942
2617319,942
2570835,942
2602682,942
2606832,943
2594435,943
2703974,943
2640300,943
2583561,943
2628697,943
2578497,943
2627559,943
2579929,943
2612738,943
2589509,944
2600202,944
2571111,944
2693545,944
2580230,944
2604099,944
2584155,944
2601506,944
2599021,944
2612343,944
2581064,945
2928427,945
2625341,945
2606865,945
2575772,945
2620192,945
2584470,945
2615065,945
2573108,945
2664262,945
2592107,946
2624350,946
2600227,946
2619446,946
2582247,946
2641778,946
2630001,946
2629613,946
2576713,946
2616573,946
2618197,947
2674599,947
2608607,947
2655907,947
2655906,947
2639467,947
2616316,947
2637867,947
2583321,947
2620377,947
2588059,948
2646838,948
2589695,948
3270736,948
2658346,948
2604900,948
2613127,948
2616183,948
2588371,948
2714555,948
2635878,949
2614947,949
2628105,949
2745112,949
2632586,949
2592538,949
2770743,949
2615981,949
2592004,949
2662189,949
2624960,950
2637954,950
2636859,950
2652829,950
2625755,950
2651298,950
2681518,950
2844941,950
2627017,950
2715383,950
2657961,951
2640864,951
2642570,951
2665554,951
2670256,951
2660452,951
2671558,951
2679786,951
2639120,951
2652072,951
2642911,952
2679116,952
2747274,952
2676002,952
3118327,952
2713503,952
2665143,952
2668818,952
2659163,952
2635268,952
2679971,953
2667058,953
2710835,953
2862784,953
2805032,953
2740272,953
2698726,953
2714273,953
2677083,953
2838940,953
2733112,954
2648799,954
2684548,954
2634213,954
2651198,954
2631834,954
2680760,954
2631417,954
3047776,954
2674054,954
2681402,955
2669462,955
2723841,955
2631190,955
2752297,955
2681889,955
2689841,955
2649255,955
2672136,955
2677152,955
2712943,956
2642042,956
2706691,956
2756253,956
2710395,956
2785731,956
2694401,956
2647518,956
2681004,956
2707432,956
2680814,957
2749892,957
3331532,957
2722430,957
2779522,957
2704222,957
2737862,957
2697271,957
2704412,957
2689970,957
2762700,958
2743021,958
2710247,958
2705648,958
2730897,958
2687795,958
2692450,958
2720939,958
2689136,958
2668804,958
3016837,959
2748992,959
2681049,959
2715492,959
2709484,959
2725990,959
2683939,959
2698893,959
2708090,959
2708402,959
2685219,960
2735599,960
2850207,960
2692816,960
3212422,960
2721143,960
2748122,960
2750766,960
2744562,960
2715701,960
2787661,961
2685736,961
2714167,961
2725647,961
2752400,961
2729405,961
2781978,961
2783708,961
2766742,961
2725626,961
2900655,962
2694108,962
2737310,962
2712517,962
2731440,962
2716161,962
2737694,962
2706130,962
2802485,962
2782232,962
2751260,963
2731961,963
2735182,963
2726771,963
2745507,963
2695001,963
2746200,963
2697618,963
2769189,963
2724907,963
2754225,964
2759559,964
2759757,964
2752264,964
2761882,964
2792071,964
2761463,964
2751181,964
2911440,964
2781375,964
2817053,965
2885571,965
2810979,965
2766788,965
2817275,965
2721174,965
2816875,965
3864068,965
2862592,965
2738716,965
2757392,966
2752626,966
2805359,966
2742314,966
2762561,966
2747254,966
2759323,966
2729160,966
2795312,966
2772387,966
2801884,967
2771927,967
2791374,967
2785486,967
2868852,967
2778899,967
2776920,967
2779133,967
2788586,967
2784372,967
2808881,968
2855883,968
2804919,968
2939962,968
2785825,968
2772413,968
2745162,968
2834917,968
2828338,968
2833912,968
2817356,969
2768908,969
2894592,969
2779187,969
2848055,969
3113859,969
2837123,969
2792373,969
2803901,969
2774295,969
2966550,970
2798164,970
2838427,970
2870804,970
2790409,970
2796848,970
2784106,970
2790650,970
2829785,970
2773924,970
2794182,971
2779485,971
2796777,971
2762002,971
2801675,971
2799329,971
2807724,971
2852402,971
2781258,971
2786550,971
2779075,972
2800481,972
2844815,972
2865718,972
2759712,972
2929275,972
2817053,972
2809750,972
2811117,972
2814312,972
2801894,973
2879099,973
2882170,973
2808902,973
2822626,973
2840428,973
2838322,973
2820547,973
2872762,973
2830015,973
3154131,974
2964335,974
2879196,974
2843568,974
2836160,974
2895238,974
2864656,974
2899609,974
2828709,974
2839910,974
2837197,975
2844255,975
2851175,975
2845182,975
2866898,975
2851643,975
2855171,975
2830737,975
2937601,975
2821048,975
2850351,976
2896606,976
2880478,976
2815009,976
2892440,976
2839778,976
2846049,976
2855684,976
2796718,976
2914398,976
2848002,977
2865158,977
2817801,977
2885208,977
2911241,977
2868203,977
2863568,977
2822183,977
2864219,977
2821019,977
2889877,978
2835851,978
2881472,978
2848544,978
2886209,978
2831405,978
2877626,978
2823492,978
2867899,978
2901859,978
2903505,979
2877468,979
2980379,979
2907162,979
2885220,979
2870390,979
2900788,979
2946542,979
2911728,979
2834931,979
2883583,980
2882329,980
2850092,980
2948555,980
2933514,980
3091244,980
2999862,980
2872968,980
2892256,980
2834309,980
3293646,981
2960436,981
2914497,981
3005988,981
2909864,981
2931527,981
2952940,981
2960611,981
2912819,981
3321935,981
2925465,982
2877374,982
2915622,982
2872391,982
3046192,982
2889963,982
2917029,982
2877728,982
2881671,982
2930169,982
3060322,983
2902632,983
2894876,983
3001137,983
2934886,983
2915335,983
2875427,983
3149831,983
2901900,983
2882919,983
2925662,984
2873670,984
2895518,984
2956028,984
2900055,984
2915288,984
2881144,984
2957354,984
2947422,984
2891816,984
2929202,985
2931317,985
2936122,985
2923096,985
3025418,985
2919029,985
2932540,985
2900606,985
2956775,985
2945549,985
2964493,986
2920798,986
2961854,986
2977007,986
2966658,986
2942416,986
2945788,986
3016672,986
2938240,986
2949569,986
2924210,987
2941429,987
2981127,987
3149620,987
2944132,987
2933807,987
2944490,987
2923225,987
2938848,987
2913516,987
2959501,988
2902391,988
2960312,988
2928251,988
2963583,988
2948699,988
2962654,988
3141541,988
3006750,988
2972166,988
2983977,989
2922658,989
2938895,989
2923138,989
2955937,989
2969419,989
2944573,989
2952630,989
2955886,989
2937357,989
2963343,990
2984723,990
2943202,990
3004218,990
2972883,990
2960625,990
2946630,990
2925427,990
2957441,990
2920758,990
3855367,991
3022271,991
3030564,991
2989259,991
3067340,991
2995256,991
3023947,991
2969630,991
3197986,991
3042064,991
3024238,992
2967997,992
2982718,992
3022285,992
2945480,992
3068638,992
2978508,992
2973343,992
2967485,992
3087263,992
3022608,993
2957002,993
3004952,993
3035796,993
3013349,993
2967896,993
3026065,993
2992590,993
2957631,993
3016283,993
3011767,994
2970688,994
3072374,994
3048307,994
2989670,994
2996860,994
2971825,994
3010192,994
3045278,994
2974204,994
3066825,995
3013879,995
3012504,995
3026260,995
3034085,995
2981669,995
3012073,995
3001553,995
3008329,995
3026691,995
3003840,996
3026312,996
3029459,996
3005009,996
3199227,996
3251430,996
3006121,996
3034704,996
2991784,996
2988880,996
3010602,997
2982129,997
3043288,997
3028752,997
2996269,997
3019347,997
3054375,997
2980869,997
3027031,997
3030633,997
2989770,998
3006549,998
3027567,998
3027275,998
3015243,998
3030761,998
3250085,998
3045441,998
3029196,998
2998485,998
3039672,999
3031229,999
3051670,999
3065338,999
3027238,999
3025100,999
3066355,999
3036421,999
3054731,999
3032579,999
3033362,1000
3064296,1000
3245228,1000
3061722,1000
3071128,1000
3085195,1000
3034044,1000
3044845,1000
3024078,1000
3029645,1000
