Time in Microseconds,C
450004,48221.4
478320,25249.8
477243,29938.2
463747,57879.8
458103,68455.4
490354,19161.9
633872,1986.33
483195,25710.4
446845,49344.5
445289,57682.4
467452,39177.6
461411,55207.7
481877,16542.8
508998,13884.6
476864,38503.4
460293,69306.6
468877,35112.6
462021,74716.2
466597,53197.5
465942,60972
450516,87067.7
456677,98557.4
465938,54691.2
479977,27475.5
455632,54989.1
462246,80186.3
461402,78146.8
481919,22330.4
497904,19834.1
449351,73104.2
465140,76517.5
467582,83445
459656,86765.3
467435,55300.1
467470,58242.2
469633,69763.1
684832,1247.63
478964,49422.4
473793,81472.5
474361,80611.2
457546,79317.2
489371,29357.6
473412,93743.1
489393,22633.3
477736,74612.7
474806,53726.5
474035,68720.7
474503,80782.9
479068,41588.6
514078,19027.4
500288,23983
459664,83786
464099,46462.1
487979,47342.4
583355,4237.67
671827,1544.33
498335,26098.2
572091,4112.73
492646,15156
465075,49744.6
473064,82254.5
473037,54692.4
496957,21708.6
474914,41336.3
456450,63259.6
561296,5622
474223,80000.8
472956,77052.4
489079,77025.6
498993,17305.2
468648,87463.1
450970,78464.1
464044,98201.3
474864,51145.2
546328,6211.84
479842,43184.1
481528,45468.4
473202,68962.7
463082,41836.9
535573,8700.61
478887,58890.5
479984,70433.3
478148,73838
497790,23445.1
466073,99490.4
476680,51632.4
474293,38914.1
466901,72756.5
486436,18568.9
471903,36483
522935,13103.1
476526,69218.8
510659,12650.9
490837,32125.7
488156,29472
477216,26869.1
463362,92932.4
517696,15364.7
489296,58666.5
494254,68206.1
489930,79900
504402,56525.4
485791,82580.2
513616,16109.1
489014,68683
458115,83894.6
621775,2169.11
518703,16482
478149,87865.8
500124,18493.4
485514,43404.4
506177,38333.6
482447,76505
481017,99106.6
481228,96591.4
466226,83267.2
493223,24855.5
498399,51325.7
483787,36924.3
565562,9259.2
520224,20575.7
493967,66134.7
502228,60736.4
523701,21868.8
520680,14298.6
472701,84798.4
547379,8856.89
481956,51733
487011,49886.2
543505,10129.3
508551,36896.5
491090,83680.1
559950,5953.84
470749,95736.8
503471,25519.2
497938,37244.7
492924,38549.9
481283,47625.5
478404,63107.8
489812,96701.5
516781,14787.8
480184,63335.1
491904,32104.1
501483,29848.9
495117,63603.3
497795,91647.1
498907,64419
516119,25019.5
515742,16263.2
497579,91233.8
501778,89720.6
514054,37689.9
533116,13848.2
515798,44691.2
534822,17279.8
503303,58430.5
514762,87316.6
520361,77382.5
505625,74029
508146,56023
500864,47622
496617,48104.7
475200,87693.6
492519,77213.9
508170,55963.6
499487,72149.4
495819,71687.6
574599,5543.38
501241,81514.2
529279,28218.9
486131,85517.1
546727,9938.64
510308,26332.1
505049,34389.3
504969,75155.6
517489,32135.7
536153,22502
515211,46774.1
503234,85469.3
539494,22735.9
494733,96804.3
513925,24777.5
502532,63616.1
501688,87883.3
700287,1465.7
494555,99519.2
512442,53652.5
497788,98385.3
501839,99549.9
530268,19456.3
499252,41165.6
579622,8170.22
515609,39033.9
531016,11879.4
574594,6708
491448,85720.5
513075,59789.8
509623,53293.5
507181,60648.1
515947,34156.6
516704,92864.1
524236,82518.6
520121,65565.6
504252,73909
510403,72494.9
533055,36565.3
524231,58601.8
703058,1532.35
514773,97941.8
513176,88428.9
587337,7160.13
506133,67338.9
529694,37500.8
533728,28617.4
579216,7803.26
535973,21705.5
525406,47631.2
535502,21970.3
522892,39658.6
521132,61496.6
507657,73755.5
519086,62094.1
513197,45653.4
524939,50294.6
513565,77089.3
544199,32707.2
694539,1515.83
519857,98244.9
538048,22547.5
502070,86585.4
532708,38503.4
523522,60908.4
520561,84784
515664,75350.3
514979,93863.4
522759,53061.4
498876,64793.4
517936,77361.8
520640,57813.6
548961,19234.1
524834,89432.1
529606,63924.4
530532,90333.2
528296,56028.9
537925,29714.3
534216,52000.6
521494,87778.2
871672,503.62
507905,98115.1
523921,75938.8
523843,76198.2
533074,49216.6
568533,13779.2
518169,90042.5
660268,2959.73
522139,81288.8
528825,54927.3
508207,66817.9
513236,94155
529979,91565.7
534094,70312.5
551085,20347.3
526035,77552.6
531045,94645.4
555279,23982.3
558605,23796.6
514743,88864.2
533426,66476.3
551528,17659.5
548191,23234.3
775026,1044.56
535123,84013.6
539093,75912.5
534112,84394.6
535245,83671.3
517365,59560.6
551959,23213.8
571251,11708.5
643873,2767.01
530000,24054.7
526063,92766.2
531217,79484.2
536729,49122.6
532130,53103.4
538699,49496.1
552412,32621.6
553945,11887.3
528967,94008.9
513810,88544.7
527467,59028.8
532591,70808
539793,34788.1
532128,67807.9
531113,78586.1
540002,41286.9
590731,7032.96
557417,13533.5
532596,49449.9
574620,11546.4
661410,3128.73
584712,14390
558971,41055.8
530562,74981.5
533563,76849.9
682827,2288.79
532936,98470
527310,89964.6
512518,81754.5
541470,64009
544770,58498.3
550789,35298.8
571007,22256.7
577407,15394.4
530825,89401.5
520999,70824.9
538305,74770.5
566920,19731.4
662990,3041.7
545373,64831.8
569622,23400.6
561576,18792.1
549520,41961.2
523359,76259
534311,78398.3
532437,76381.2
538217,58518.1
575340,16068.8
520279,99982.8
520288,52792.5
580107,17547.8
586136,12730.1
538433,78192.9
550705,36293.8
561654,27850.3
605141,5315.54
527738,66975.3
526074,69764.3
584152,15180.1
546845,36298.8
789808,1043.05
551016,73650.3
548969,56896.2
548180,78079.8
549046,58795.3
529409,63795.1
543926,81177.9
570231,32076.7
552681,36818.5
537055,61747
573724,28880
601697,16351
566819,57863.9
563449,35236.5
566897,38975.3
563703,40263
535099,74855.3
559128,50824.7
589206,17096.3
546483,84897.9
547143,92660.6
546011,93691.7
533862,69340.8
569338,28310.2
527588,94932.5
570752,18450.1
574448,16035.4
563151,34565.6
656361,3145.26
558597,41886
565560,49673.4
556778,80030.8
561261,65818.3
551505,80375.7
631536,7351.23
569858,41312.1
558883,41264.1
569505,40230.3
559378,67730.1
552516,72201.6
558117,67067.5
595673,12536.7
598759,13734.3
547133,59451.9
576805,48533.8
561983,78728.2
555512,54138.3
542227,96668.2
566859,14779.8
556943,73339.2
555482,82315.6
560910,46653.6
574742,34902.1
714662,2652.72
557512,96781.1
583524,21996.1
548423,71599.3
674185,3337.27
555183,99618.9
578311,40191.9
566441,52345.7
563464,66687
595133,20867.6
608320,7775.04
584900,25733.4
563306,58887.9
549098,64008.7
567870,54114.8
566812,57637.8
583509,26800.2
567268,54233.8
560549,75363.8
562873,82608
553553,55383.7
538497,67025.2
568608,46887.1
538773,72965.9
564937,57247.8
568568,57745.2
548571,84159.1
560034,49374.2
543551,78172.3
587809,23691.2
575249,32216.6
797510,903.61
568638,51387.8
545413,73273.3
565159,65727.6
560472,93355.5
557746,63900.7
553275,95465
592345,36101.8
606159,21834.8
582915,34899.2
600264,32390.5
567903,87647.5
565753,71539.4
555995,98378.1
560879,99452.5
566041,93802.8
568286,56053
577624,35087.3
564242,33386.9
549150,95169.7
661874,4245.82
580145,37905.7
556792,46577.4
571068,75182.9
660471,6223.41
571455,87565.9
561843,49842.6
578180,39190.4
576700,68295.1
608420,9126.87
620226,7217.75
604048,20910.2
553507,96577
600315,12550.5
562533,57663.3
589896,28551.7
582150,77645.4
643196,11619.6
562411,94225.9
635563,11776.8
562301,90562.6
564791,96645.4
571060,66148.1
571817,70040.7
583022,48729.7
580223,53759.8
584057,44776.5
619817,15245.7
581342,28101.4
555808,64880.4
604119,26062.7
571725,90955.5
593985,20836.2
562601,62318.9
635917,10826.6
584943,43731.8
603669,31993.4
613255,34880.5
594465,50562.4
583272,33157.1
584069,61929.9
575027,83901.9
601974,30075.9
765408,1553.69
610336,12516.5
572163,79826.8
608089,20119.3
586943,20225.5
587806,36153.5
635526,10232
596020,90591.8
561487,70438.5
592042,58076.4
583987,74965.1
588217,61708.7
637489,7312.06
595767,52118.5
658461,6543.1
593553,84105.3
595535,68812.7
596597,47507.1
607001,23563.5
607372,96484.2
630883,31423.9
667265,10765.6
594693,60304.9
611384,70533.9
628719,18226.2
607345,72016.3
587277,90664
590922,90121.2
607974,67855.2
597707,97048.4
616793,42347.6
600217,93669.8
592090,88671
632641,28434.8
590176,75881.1
588896,73745.1
642428,12954.4
601345,52563.5
597918,85968
658171,10670.3
602969,46130
574598,78774.8
595814,99482.9
614138,42072.2
597988,82290.8
601472,73904.2
607279,55241
593176,80583.6
598613,72119.3
611375,48746.9
588323,46778.7
604434,57777.4
613723,43041.7
600355,40577.8
624653,34014.7
582398,98515
721162,3466.93
621438,19416.7
585667,66520.6
616413,45380.7
585382,64921.3
612130,55576.9
593592,68269.2
619809,16966.4
609341,53777
615133,44908.9
606599,81045.8
586797,70297.1
635961,19935.3
645363,12715.7
603162,59806.3
780735,1453.04
607669,75230
614783,32220.2
605179,98782.7
600582,90549.1
613244,69420.2
602776,76549
590264,79218.7
599648,70674.7
615914,61864.4
619302,38192.7
581636,80517.9
601470,75796.2
597284,95491
629052,24513.6
660405,13049.5
597156,38214.5
580194,97650.9
673407,9838.43
613041,24186.5
671575,10183.5
616471,44203
606641,81836.6
610883,57767.6
609303,73879.6
656390,18159.2
598443,79856.2
645040,9434.17
616815,41578.1
596859,47941.9
609817,71088
604408,36432.1
625591,42678.2
616927,72209.3
617643,64043.7
603075,86892.9
627610,30402.6
619880,70989.1
706438,7070.74
605971,86398.8
633985,28353.1
619179,53450.4
619988,96650.5
633991,23539
622572,33335.3
638999,28353.9
631289,39778.3
628062,56729.4
619994,99725.4
620255,99863.1
659463,15214.4
622397,85543.1
627767,91712.6
628889,48416.2
671880,14849.6
643910,24867.9
634736,73942.9
657651,19526.6
626473,22506.7
633160,60566.6
655754,52341.6
641294,27331.8
603741,41386.9
625016,48415.9
613112,93578.8
611573,98307.4
596901,58031.7
705223,7363.21
657419,13644.3
660170,8853.4
606609,85617.2
619313,65773.1
670105,14371.6
620550,85573.9
630130,91567.4
632738,30820.3
653023,37488.2
647465,27696
666609,16348.4
637569,63668
666266,13961.3
635271,83711.6
617491,40634
629743,46660
618290,29591.9
714474,3615.01
653963,25786.5
776793,2344.84
625899,78773.4
635841,53107
643607,27887.6
641098,38855.4
628550,81910.5
674915,16253.9
626827,31766.2
699749,7795.26
641293,40166
660490,27400.2
630213,79399.1
638749,19536.4
655795,32399.5
637677,54758.3
627505,40966.7
711902,14627.7
639692,68105.3
653370,38693.5
610190,64809.6
634115,59241.2
613005,52729.8
620259,46035.3
642327,45114.2
622510,89040.4
705117,5670.88
661617,24160.4
609847,95890
650897,46395.2
634386,86806.7
632139,39394.7
676127,16128.7
643146,36383.8
632268,97570.3
622478,88928.4
630528,65974.3
640747,74434
636079,95107.5
703919,7924.63
654793,45273.7
673280,51060
649882,76785.1
628507,63654.2
654695,69653.7
623338,87832.2
657476,21931.9
642429,34399.2
653335,38839.1
652313,43175
665113,22300.5
645517,21062.2
644617,95372.1
643080,87891.1
642440,81702.8
643459,95723.5
652368,59711.8
649418,58356.3
663470,24909.4
647506,68222.6
736402,7266.97
664263,36686.9
625524,89783.7
668373,32596
677678,11849.7
656706,64599.2
651130,80920.2
648529,97019.4
647463,68781.5
642081,93696.7
655990,54430.5
682328,23202.2
662396,19619.9
658740,29760.9
688323,21826.7
638274,92877.8
667824,42927.1
710483,12320.8
660149,66753.4
687654,24331.5
686203,12726.6
672800,19106.4
661768,75319.7
674666,27076.3
650958,50579.8
768393,4139.07
650136,70271.3
619319,81974.8
655984,59273.5
679116,21849.3
664641,51966.8
699953,21598.5
688102,19285.2
722467,5160.48
622346,97891.8
644671,79287.5
702155,14540.1
671609,70645.5
663789,43144.3
663468,69014.7
680651,29136.5
739366,7872.55
657765,58716.9
672903,48120.5
645059,67546.1
656629,64584.9
663029,57484.7
639013,95000.4
652354,93117.4
687376,16595.4
652567,59723.7
656518,50382.9
655540,77583.2
681778,12972.5
710557,10431.6
686835,18104.7
657048,50050.2
688525,28199.9
636444,87154.1
663835,44695.8
649613,82742
650852,35069.4
636572,92152.9
678733,45138.8
657195,42524.9
732399,7851.52
662093,92952.1
700810,14595.5
669739,87602.9
677929,51159.3
675801,81042.2
654239,48620.4
670543,92527.9
667304,56889.8
694908,25695.2
684576,36931.7
674168,97801.7
679242,48604.7
676621,79660.6
686605,17610.5
682444,71659.7
650094,75196.1
704845,23124.6
677087,64931.9
673095,57029.8
674811,45838.6
680524,62247.8
687523,51158.3
648359,67733
681728,17707.8
647058,97693.5
667985,59755
641327,92736.7
663548,72745.2
657508,75465
701397,13110.6
658489,78242
674113,85482.2
668508,97109.4
686750,75348
708723,12892.8
729806,13606.7
673400,50123.4
675826,40407.6
677269,82129.5
753844,5801.56
671662,50932.8
672192,91598
661847,45572.8
659587,44753.7
658192,60803.3
660770,90327.6
674730,40541.5
680575,73265.3
649848,81086.1
672433,57324
689909,95312.9
709884,29327.8
688254,63893.1
676184,49430.1
705502,28609.8
679481,69505.5
657054,58669
743861,5763.98
692016,38672
694811,43933.4
689904,74645.9
687379,80178.5
711044,31242.8
665392,41836.2
692612,32845.2
684119,61897.7
698774,48353
725766,19812.3
771900,5306.17
688604,22902.9
690241,38546.9
694588,54178.5
699948,29880.2
695336,52444.3
691392,70369.6
685335,50719.8
666068,57376.3
693840,37249.2
681599,78905.1
790561,4208.93
704394,62626.8
695613,99283.2
696297,85148.4
728379,10194.5
698285,66712.1
694946,99581.4
708954,39726.1
673894,73183.1
698744,37976.2
678219,72914.2
691756,46307.3
725719,22945.8
703118,28269.1
662068,94367.6
694148,78788.3
694796,85083.3
697309,84431
678536,89432.1
712474,37533.8
696729,80929.1
742930,13537.5
700166,76765.8
735533,15786
769058,4838.72
694778,95192
689060,90211.4
662211,71149.4
679488,61614.3
686805,72351.7
701301,37972
715923,24483
705868,59857.9
708757,55971.5
703574,83059.4
673192,52140.9
928780,890.635
715318,36738.5
701130,26638.9
715467,56495.4
881565,1851.25
731706,16700.7
709957,75563.3
743199,18460.8
717608,35339
674967,98975.7
730900,50135.3
750264,12832.2
783924,10455.9
707719,55599.9
728003,26116.9
679046,66507.9
743140,27752.7
732074,32121.2
694458,96830.9
676933,76879.7
702035,57021.1
711145,45692.6
685348,73497.6
706094,41784.4
704963,71755.3
762115,12434.6
703166,92724.7
936763,997.875
757082,8046.82
701265,96640.9
709850,77682.9
733137,31079.7
721539,17793.4
709655,59337.4
709417,64268.4
711459,69350.5
719509,60568.4
739648,30495.2
758342,11164.8
705567,94185.9
713250,98441.1
720284,87109.9
696679,72893.1
726163,47653.7
707628,98191.5
719748,66541.7
736982,35169.2
736090,29087.7
711883,80972.2
697872,65890.8
712042,49484.6
704881,91391.5
728763,22117.2
769432,5730.17
725584,53445.9
736193,17578.3
718900,88692.6
766607,15160.8
707787,88202.5
760500,9538.3
714876,85128.1
722797,91621.9
918238,1397.32
721683,26592.7
720628,85173.7
728906,43963
789198,8452.14
740260,50165.1
707881,69395.2
738288,52216.4
789460,13116
832315,4030.85
723131,65953.9
730668,69325.8
700328,71398.9
767726,10456.5
711765,45300.4
891778,2214.29
719295,91811.4
720785,99485.1
730652,80071.8
757330,17613.6
758963,25874.9
730680,92275.3
895890,2268.07
723946,81313.4
723327,44450.6
736540,78364.8
731892,85225.3
730045,85303.3
732757,92940.4
869756,2184.46
763610,20308.3
748238,25099.8
704875,74650
759151,40004.3
745952,44601.1
763132,34307.4
745829,50452.8
765373,23568
731761,93224.9
734445,68869
704208,89087.5
779172,15733.8
724717,97766
888990,2454.69
768985,19409.8
755361,14568.8
712058,52746.5
767771,25589.5
733069,80834.4
741330,87408.3
733395,71535.8
785586,14706.1
742649,24088.6
808101,7130.84
756107,40427.6
718537,87734.1
736128,69716.3
894624,2323.01
709141,68827.1
737939,65083.3
778922,15315.1
712323,81008
730070,54883.3
741517,54707.5
747633,51471.9
741478,69431.3
748252,58955.2
739443,87801
735736,52879.5
747351,54301.1
746457,59775.1
748740,57962.4
767163,30850.7
825493,6649.83
748668,90737.1
781760,28685.3
743609,28859.9
742931,79887.3
739132,84452.9
757784,80029.7
754838,90126.2
719640,46110.7
1142908,384.547
766460,32814
747837,74642.1
748275,76216.2
747050,94366.6
788808,18566.9
764129,51381.7
726647,64758.2
742830,99284.7
787468,18836
719615,99194.1
750886,66815
760418,36729.5
771512,21470.2
726418,94511.7
751738,91917.2
751027,82415.1
770421,12457.2
761036,39798.2
732274,88436.1
746322,64176.1
916316,1431.34
824968,9018.65
764779,63710.2
739871,59280.3
759088,72865.6
761212,79604.1
782360,20019.2
773869,28359
772715,28954.8
737620,57124.6
849952,4855.41
798977,19295.8
743962,71024.7
802454,16703
764845,52922.7
752251,32716.8
747476,66250.2
762467,77308.7
757584,57656.1
789802,27959.4
746370,99001.9
762787,16442.4
777125,46454.3
803722,9532.55
779192,41860.5
744882,64577.2
755211,32564
785879,28378.7
737604,69251.9
754133,29709.4
781130,18473.2
757054,65733.3
807301,22824.8
790935,22855.1
761994,22399.1
739096,67280.7
768694,61980.5
831729,7219.65
773163,68121.1
792952,36779.6
1080384,638.189
776182,91363.6
885604,3990.23
762953,97115.8
779272,78149.5
815809,12014.8
760170,74540.1
786138,33749.3
775396,48992.2
747742,76770.8
783967,36691.8
767740,53438.4
773540,89119.7
758374,33613.3
777986,87481.4
752355,40050.7
775240,86773.3
776153,82400.5
766528,95628.2
756040,46321.5
775702,70619.3
776927,45085.9
806299,23138.8
799771,12486.1
809282,17164.5
943786,2023.71
1043213,769.946
802022,24929
756764,96115.9
803325,40161.2
764977,65220.6
871494,2626.17
802772,42210.1
813840,26161
775159,50275
758438,49259.7
800927,34705.3
775739,46302.6
774152,65317.3
784683,84960.1
746274,78591.4
750365,58264.8
800767,15630.3
914887,2802.71
774674,87143.2
766085,74386.3
838420,11646.3
794708,33738.5
784162,42907
789671,48597.5
788924,68689.1
791125,51928.8
786264,22787.1
791868,42412.4
812067,22612.8
789187,48638.3
827996,14596.5
793475,60338.4
814524,22435.3
776388,53444.8
794064,45586.2
873514,9205.99
795398,60427
833586,15853.1
1463896,16.5425
825130,18876.1
831359,15048.7
804120,56894.4
786570,58077.5
800211,55083.4
800845,60767.9
814951,23978.4
804752,31995.6
812802,32113.5
792182,90197.3
782093,30987.4
876439,6750.32
791061,85330.9
772659,90640.1
794826,64398.2
766264,54408.5
795770,84970.1
874441,7489.08
803835,61517.5
804028,65167.4
772082,66251.2
802495,63749.6
898837,4946.5
818261,25617.7
813894,35060.7
820558,12568.8
805230,60396.3
812924,31982.1
800838,61472.6
807057,56376.7
799793,87434.9
768120,43041
808961,38799.7
776775,71484.1
805759,33788.2
789859,50485.6
1438090,60.8082
801634,61945.1
818462,42616.7
801228,87042.3
771519,72329.9
791153,51952.5
799106,84474.3
807343,27097.9
807939,66881.9
918345,4615.16
798334,74271.5
826126,46908.8
852845,13466
804507,79258.2
820649,34972.5
803263,96658.4
792788,85351.1
777033,83262.2
833121,21067.9
784052,73795.1
802199,83730.2
815519,74631.6
818499,31114.2
801933,25755.3
803155,71831.6
817636,71994.7
825081,44928.9
835043,31098.5
801699,89910.9
865495,8937.63
812218,72996.9
799827,52339.9
777898,50062.6
806158,97618.5
809127,81937.1
860802,10519.2
800072,41035.9
818600,48109.5
830021,35341.4
850430,11325
917784,2551.07
798065,63175.9
845549,14127.6
843100,13043.9
843793,21540.7
809270,81751.4
832585,23924.8
802015,43184
1034887,1134.84
846633,37808.7
831684,37659.4
822790,59430.4
897584,5938.82
829317,60635.4
802854,62988.3
824177,20940
820667,78942.5
1182541,379.886
824605,99205.8
829183,75141.8
858086,45152.7
825461,93227.1
833300,54282.6
850342,25924.9
831893,58052.2
861532,19085.4
829039,62907.3
827078,62146.5
843687,44896.7
827288,31235.9
831248,63596.3
822057,39848.2
810537,67827.8
830460,54870.9
798241,69864
827252,92065.2
804312,94040.5
833418,33380.4
844318,33200.2
832065,65308.3
945356,3180.3
835773,41244.5
851182,24860.1
847739,28978.9
905803,8711.7
856646,26387.2
829736,65921
791653,61252
827940,48460.3
1357773,193.863
838662,55130.7
842212,19169.5
842499,76374.6
894408,7605.5
840280,43939
844686,48710.7
848353,54336.3
824304,99891.8
819488,43653.1
853666,70180.7
833121,56305.2
838596,82605.7
853465,39167.2
969717,3770.97
880773,15353.7
953759,5112.6
865349,22308.7
854410,45445.7
890217,8914.64
827622,71576
858629,31448.8
823199,69095.7
854788,41552.2
844757,74505.9
872806,18167
925669,6721.9
820292,73760.6
889234,15782.5
877794,13459.5
837391,65913.7
844159,67389
863670,43717.2
841733,90992.8
837707,57950.5
865516,39170.1
866438,20969.5
834541,78874.4
890753,13695.7
1000246,2142.4
850542,66958.7
859569,43541.8
875409,21002.4
871533,16204.9
1071274,1026.78
854174,64603.9
896761,12132.3
822947,49914.7
847055,85561.3
927601,7904.34
862263,86947.1
1049058,1664.9
952613,5134.63
874072,57111.7
879096,58311
947394,6722.31
919136,10054
838753,45313
865494,31638.3
836678,97904.6
867935,30266.6
849353,99534.7
840799,75472.2
891193,15441.8
832306,78891
906895,10791.3
876392,13439.5
831778,60632.1
821147,83064
854506,49764.2
871409,44760.6
853741,22570.3
889911,34754.9
884166,28830.8
860727,81361
935325,6333.23
837694,89785.6
873912,30548
892246,15135.8
999423,2646.43
855858,86266
881969,26359.3
859919,65524.6
865582,29072.9
873710,38429.4
847979,60901.2
846057,98430.2
844653,82045.9
862567,63409.2
848834,79231.8
870721,77710.8
889808,21645.8
878190,56272.5
885346,59166.7
871608,47924.8
893340,22208.7
1024881,2294.62
855352,73105.4
872348,32312.9
863464,89901.1
862978,62423.9
915109,13744.1
879247,54489.7
912737,8861.49
876141,71844.6
879307,22938.3
890876,56004.8
882251,67181.8
913654,10549
876214,77045.1
939271,11305.8
877930,85700.6
894064,33269.1
871362,81207
889577,34165
865437,79328.1
898325,34676.8
880108,46612
849320,84191.8
866088,81344.2
872346,64653.6
903517,20058.6
920009,10923.7
876646,83063
840843,70861.4
920666,12367.8
882055,34243.5
856462,96434.5
877152,95412.3
864339,38087.4
873860,73832.4
885574,72519.7
875870,97872.4
873637,63165.5
902027,30619.8
898911,28613.1
843371,82814.8
839231,87897.2
867626,64560.7
912494,25323.6
899796,49235.2
897293,70138.1
901067,63102.9
928806,13132.5
938117,8765.44
891788,76677.8
1423373,113.852
1052780,1997.91
901371,38878.6
921788,19060.3
892495,65192.2
891859,36487.3
903706,22372.9
886207,86154.7
855317,63129.4
923002,17580.6
845952,76215.8
972048,3813.64
905945,31041
876657,71486.4
879473,73968.3
896681,28694.3
1036380,3079.74
914522,24105.6
889784,28267.3
891734,75277.9
899892,35209.1
874377,95768.5
905093,51355.9
902538,78617.4
876297,81516.7
974881,7536.61
999099,4363.55
910913,44922.7
867775,93086.3
906164,60746.7
926874,20350.5
903887,64609.2
888960,54769
1017665,4370.34
912831,35804.7
903787,30015.5
983444,6372.51
906803,26504.9
1231998,550.683
852317,90070.2
921161,33839.5
897739,35743.9
888041,96778.9
888241,79597.7
939025,19063.8
928653,7378.24
888948,31379.1
946151,17805.1
871106,51548
888741,53174.9
942641,15342.1
922290,44244.4
907418,66645.5
999248,4001.41
971804,20875.3
979382,9937.4
945374,16981.3
952380,15812.2
898404,70702
948078,15531.5
934078,26162.7
926167,33206.7
921075,36695.3
917851,61553.8
943259,23335.1
916800,63215.6
886194,82606.9
895873,97399.4
929815,23548.8
949284,16007.3
926480,20601
921724,40722.6
916376,60249.6
959694,16477.1
915078,42241.3
926702,57735.9
921832,92002.8
935149,35180.5
924967,79359.7
934200,21422.8
925668,47383.2
919341,97317.5
891760,75124.4
916006,50860.2
945884,27660.6
931054,20584.4
971772,10902.3
934415,37982.2
923370,74069.2
909200,70444.3
917287,56162.4
946236,25140.3
920264,78850.3
952106,20768.6
932828,93250
901263,71875.1
921036,83304.1
925523,64869.3
921268,15819.4
944074,20389.1
939003,28988.8
922239,56073.3
879041,89525.1
898003,40328.2
919548,66419.3
919275,37072.6
944756,24351.6
935032,36494.5
925742,15407.1
918836,74121.3
897519,55978.9
1119534,1160.76
920965,56372.6
910673,78575.4
947409,72754.7
934568,92684.4
939646,20291.9
1192801,1018.76
951630,43036
1026548,52498.3
1083207,18464.6
1001503,52744.5
964426,45355.7
1001554,60540.3
1047392,11097.8
1004394,38223.9
1003018,31484.7
996127,46104.7
985604,53958.5
1384768,422.589
970602,82154
976475,88024.1
1010641,59068.2
1006364,83505.5
1038461,31098.5
1001720,68961.6
1033581,37083.1
1073548,38847.4
994753,57516.5
1013914,55858.9
1098156,5322.21
1008425,37348.4
1055249,22907.8
1027075,52115.2
1001813,73378.7
1020271,58351.2
1026341,68621.1
1012086,42651.1
1069994,5737.67
991432,80892
994421,63878.1
1043243,20045.8
998370,42322.6
981590,95814.4
994840,97744.4
1036169,34125
1094072,57381.5
1033234,54801
1074705,12987
1026337,43326
1014767,83678.9
1009305,81685.1
1026370,11594.7
1021355,19893.4
1043911,65794.5
1040473,75241.6
1171869,3486.82
1054181,71399.4
1004310,59304.8
1125136,8194.33
1063435,58507.2
1074172,58731.6
1025425,53873
1056239,52349.9
1021140,68238.9
1042913,60409.3
1053220,81867.5
1076122,20088.6
1077191,21900.7
1073782,28872.3
1025353,57178.8
1046958,35584.6
1052360,76006.9
1037089,96775.7
1059532,40327.1
1068481,49420.5
1066825,62629.8
1029563,86715.3
1001349,93166.6
1001373,62856.7
1046652,44771
1056562,53002.7
1117064,10024.2
1092818,25494.2
1085196,32436.5
1070880,36957.5
1081839,26588.3
1057205,43132.4
1046029,73822.3
1100672,67929.7
1071685,75014.1
1037852,95189.8
1070742,22791.1
1104116,41814.5
1058121,76992.9
1159927,10327.6
1175669,11623.6
1087697,44531.4
1042731,95452
1140175,12118.6
1095068,41105.3
1032240,83308.6
1083101,73753.7
1166841,56336
1079638,50277.9
1102299,66380.2
1110115,36316.6
1245511,3149.69
1049093,69900.2
1083580,67324
1087120,46269.1
1119146,47971.7
1177742,67074.6
1068055,61993.9
1126517,22593.4
1248951,4281.39
1115270,62988.5
1167939,17519.9
1100803,34346.8
1090271,25987.9
1058048,73118.9
1064710,85352.4
1082023,28965.2
1052740,74400.9
1063926,64655.4
1100414,25559.9
1065802,80565.5
1128154,22248.5
1094097,26512.3
1112234,44411.7
1090254,37032.9
1075739,56477.6
1101406,28306.5
1069210,90850.9
1096482,48985
1094245,67012.2
1085272,15288.5
1126931,18122.6
1065427,69678.6
1172254,23484.3
1149870,19807.8
1099788,59372.4
1088938,64273.6
1112901,95270.4
1081147,44157.5
1162016,15527.1
1357518,974.327
1083374,57852.2
1156689,15731.6
1120666,67145.3
1100791,65740.6
1179577,20507.8
1198605,29615.3
1121907,49604
1147370,58765.8
1184518,36027.6
1182197,62063.1
1128836,91721
1115057,77397.3
1225470,6275.22
1218739,5335.61
1110959,17251.7
1085923,97911.9
1143941,87827.5
1146792,37450.4
1138483,53698.2
1186043,23589.9
1123172,70543.9
1104817,89529.4
1121001,53716.3
1163886,74855
1209607,38154
1171864,49666.7
1246665,73534
1317477,70762.4
1295534,7006.23
1134934,78941.2
1202596,42591.6
1175466,88212.5
1152323,75251.9
1171703,47911.3
1189955,38529.9
1165478,34483.5
1235214,8515.83
1291216,1719.19
1091562,50977.5
1164952,28361.9
1150115,60312.6
1167980,57824.7
1232971,22705.5
1204209,28344.1
1285195,10519.2
1352102,51935.2
1174072,47856.7
1230268,16769.2
1310634,3447.65
1144102,81839.1
1181679,47787.2
1145272,87233.1
1201118,49552.5
1139127,48944.4
1145482,88899.1
1182422,79749.3
1250907,29757.1
1542892,2300.48
1190029,97519.5
1286039,23574.7
1169570,65148.1
1108298,76550.1
1127400,65165.9
1148676,23808.1
1141845,43912.8
1154961,88869.9
1146793,37523.7
1132669,21916.6
1118187,65919.9
1124311,17188.5
1117933,73817.1
1171544,13850.9
1136908,59871.6
1299369,1605.39
1107895,63356.1
1152234,71095.2
1150917,64559
