Time,N
2052779,793
2092105,793
2111189,793
2070584,793
2108656,793
2076924,793
2062043,793
1954993,794
1886241,794
1929802,794
1892321,794
1896893,794
1891254,794
1937155,794
1877241,794
1937523,794
1910193,794
1902811,795
1949186,795
1932170,795
1950213,795
2032113,795
2009205,795
1990190,795
1996569,795
2077205,795
2046667,795
2031301,796
2010890,796
2012241,796
2001864,796
2023390,796
1988928,796
1994078,796
2016194,796
2024814,796
2005883,796
1995425,797
1950072,797
1973793,797
1960475,797
1975784,797
1991413,797
1947286,797
1986591,797
1994998,797
2011747,797
2059988,798
2006119,798
2000280,798
2005960,798
2037905,798
2051485,798
2015452,798
2005205,798
2059908,798
1986005,798
2120789,799
2106153,799
2117570,799
2102874,799
2151872,799
2128322,799
2170407,799
2138648,799
2119678,799
2148624,799
2086919,800
2098595,800
2103196,800
2060610,800
2087499,800
2107206,800
2066796,800
2095477,800
2092830,800
2096986,800
2052473,801
2067753,801
2072391,801
2061676,801
2084355,801
2094301,801
2126103,801
2057588,801
2066562,801
2116087,801
2026319,802
2017643,802
2047465,802
2003618,802
2033288,802
2018843,802
1964728,802
2004934,802
1993184,802
2038014,802
2079494,803
2083034,803
2051276,803
2042411,803
2332229,803
2326075,803
2080371,803
2077975,803
2073542,803
2047535,803
2107982,804
2093132,804
2061244,804
2076377,804
2104098,804
2100488,804
2102151,804
2121207,804
2041537,804
2124662,804
2172341,805
2168317,805
2144892,805
2167492,805
2111620,805
2169144,805
2188042,805
2150170,805
2137904,805
2172977,805
2063118,806
2164534,806
2191121,806
2328538,806
2226364,806
2148119,806
2194352,806
2110044,806
2180455,806
2186563,806
2014663,807
2225978,807
2257244,807
2279942,807
2239743,807
2148115,807
2119870,807
2265944,807
2112755,807
2140272,807
2193605,808
2173095,808
2120590,808
2154118,808
2176242,808
2101709,808
2056329,808
2184824,808
2212995,808
2080952,808
2065392,809
2097535,809
2127077,809
2133761,809
2108086,809
2113152,809
2125148,809
2073202,809
2132405,809
2146736,809
2146921,810
2135522,810
2363078,810
2180029,810
2139544,810
2125152,810
2192891,810
2158478,810
2139104,810
2093361,810
2128086,811
2173197,811
2253036,811
2152492,811
2159893,811
2132590,811
2169501,811
2147038,811
2325750,811
2185458,811
2169952,812
2283818,812
2408560,812
2455493,812
2319571,812
2292537,812
2233505,812
2121912,812
2084720,812
2154571,812
2134949,813
2185340,813
2191726,813
2177945,813
2134318,813
2158819,813
2144261,813
2185054,813
2194357,813
2096461,813
2106924,814
2055304,814
2103870,814
2076152,814
2073675,814
2047835,814
2108834,814
2126837,814
2170003,814
2159378,814
2169808,815
2183502,815
2138415,815
2183934,815
2113956,815
2185795,815
2239025,815
2195963,815
2189350,815
2927914,815
3069504,816
2540060,816
2286477,816
2279487,816
2275470,816
2296555,816
2407916,816
2389855,816
2159303,816
2224221,816
2284911,817
2172819,817
2138166,817
2167070,817
2161239,817
2177261,817
2090144,817
2119859,817
2169091,817
2170461,817
2265908,818
2346179,818
2295056,818
2210486,818
2272122,818
2363184,818
2339544,818
2365443,818
2298043,818
2272852,818
2457426,819
2449552,819
2462833,819
2448462,819
2553238,819
2465037,819
2823297,819
2750469,819
2738638,819
2701164,819
2453272,820
2284305,820
2240872,820
2194341,820
2314404,820
2234392,820
2226595,820
2199314,820
2243218,820
2211123,820
2216088,821
2245894,821
2411903,821
2230353,821
2220233,821
2213786,821
2276656,821
2243739,821
2268384,821
2262248,821
2557430,822
2282765,822
2279693,822
2229382,822
2265073,822
2293187,822
2334804,822
2311215,822
2198178,822
2255190,822
2100750,823
2144396,823
2071053,823
2086056,823
2106937,823
2173581,823
2409449,823
2132150,823
2128737,823
2257779,823
2431607,824
2282236,824
2468838,824
2431922,824
2418565,824
2318701,824
2373082,824
2373004,824
2315532,824
2410650,824
2430793,825
2450433,825
2380688,825
2407597,825
2370777,825
2416859,825
2407621,825
2414815,825
2442194,825
2347523,825
2289629,826
2329962,826
2328562,826
2331501,826
2269644,826
2283465,826
2259386,826
2414549,826
2725165,826
2263220,826
2151146,827
2193402,827
2180034,827
2180894,827
2366809,827
2279307,827
2229232,827
2157857,827
2180161,827
2235320,827
2274445,828
2273289,828
2311377,828
2282907,828
2220715,828
2293704,828
2288777,828
2293222,828
2279166,828
2224483,828
2289289,829
2198037,829
2278993,829
2281867,829
2306469,829
2238573,829
2273597,829
2278666,829
2311844,829
2234998,829
2286783,830
2275216,830
2237788,830
2291225,830
2273917,830
2238864,830
2311796,830
2300418,830
2358451,830
2267956,830
2421285,831
2391867,831
2397748,831
2447745,831
2400298,831
2433639,831
2429552,831
2421725,831
2385144,831
2357860,831
2232628,832
2182850,832
2234157,832
2209438,832
2205380,832
2292531,832
2146420,832
2167377,832
2195673,832
2489576,832
2326810,833
2222020,833
2142867,833
2237203,833
2177083,833
2191866,833
2203281,833
2182996,833
2190381,833
2167863,833
2357774,834
2388220,834
2336513,834
2368494,834
2423467,834
2401726,834
2380059,834
2375862,834
2367608,834
2481153,834
2332949,835
2306116,835
2284434,835
2409881,835
2362624,835
2234436,835
2308914,835
2368568,835
2344555,835
2292620,835
2386814,836
2365365,836
2452996,836
2398867,836
2340326,836
2331964,836
2453799,836
2451673,836
2439156,836
2376907,836
2161423,837
2230033,837
2247138,837
2265592,837
2222525,837
2244687,837
2250868,837
2300667,837
2303667,837
2501335,837
2461218,838
2422678,838
2203392,838
2301014,838
2265185,838
2257951,838
2247382,838
2217467,838
2236484,838
2280708,838
2311058,839
2243964,839
2325277,839
2291420,839
2376673,839
2296195,839
2353207,839
2207286,839
2356074,839
2330596,839
2349523,840
2335776,840
2404319,840
2370734,840
2331226,840
2290132,840
2381261,840
2330500,840
2438893,840
2502179,840
2583959,841
2481488,841
2666460,841
2576317,841
2492798,841
2554624,841
2434207,841
2485363,841
2424642,841
2464144,841
2383358,842
2372049,842
2337602,842
2306290,842
2382929,842
2388446,842
2373352,842
2502217,842
2414175,842
2338317,842
2342796,843
2398685,843
2395890,843
2410602,843
2408977,843
2429751,843
2315115,843
2447941,843
2395063,843
2445902,843
2401659,844
2395979,844
2530257,844
2559032,844
2767668,844
2386928,844
2373384,844
2382631,844
2377799,844
2349445,844
2397334,845
2402708,845
2425703,845
2343335,845
2478230,845
2574622,845
2450417,845
2367513,845
2389010,845
2421412,845
2309658,846
2300986,846
2283867,846
2331236,846
2327506,846
2289319,846
2333426,846
2341039,846
2363013,846
2290430,846
2449801,847
2360324,847
2410363,847
2516766,847
2534531,847
2450734,847
2613495,847
2533058,847
2530417,847
2536813,847
2494707,848
2541477,848
2499261,848
2444117,848
2541461,848
2468990,848
2495318,848
2490751,848
2495706,848
2502000,848
2363043,849
2383244,849
2463824,849
2403296,849
2382932,849
2339193,849
2414963,849
2382037,849
2365787,849
2340263,849
2339813,850
2426977,850
2435488,850
2402532,850
2368230,850
2379659,850
2356413,850
2683636,850
2421275,850
2401487,850
2333742,851
2383293,851
2425032,851
2353659,851
2426095,851
2406750,851
2375213,851
2472478,851
2412954,851
2380687,851
2485925,852
2478515,852
2560144,852
2436695,852
2499040,852
2447821,852
2471779,852
2504292,852
2489261,852
2454236,852
2361840,853
2373750,853
2386414,853
2400329,853
2415589,853
2410695,853
2418806,853
2326681,853
2435519,853
2407234,853
2470816,854
2497635,854
2559163,854
2569122,854
2532568,854
2517042,854
2415119,854
2470113,854
2496385,854
2492319,854
2538957,855
2502395,855
2537195,855
2549529,855
2522819,855
2465020,855
2546107,855
2479295,855
2509641,855
2512414,855
2348224,856
2338933,856
2361372,856
2412205,856
2488891,856
2397910,856
2379038,856
2334988,856
2324343,856
2388762,856
2496456,857
2484855,857
2419467,857
2411214,857
2522381,857
2489336,857
2403844,857
2478308,857
2401204,857
2447592,857
2470676,858
2486256,858
2493591,858
2490615,858
2485911,858
2446760,858
2502381,858
2458154,858
2448258,858
2479551,858
2402098,859
2418611,859
2420753,859
2401618,859
2396073,859
2367748,859
2378198,859
2415430,859
2445653,859
2437006,859
2524865,860
2466341,860
2532559,860
2515483,860
2493938,860
2572321,860
2600300,860
2581665,860
2617506,860
2547974,860
2479424,861
2476301,861
2435791,861
2432118,861
2374195,861
2375474,861
2415219,861
2416440,861
2397425,861
2402671,861
2496036,862
2504677,862
2505174,862
2453378,862
2467198,862
2541482,862
2514059,862
2554218,862
2547866,862
2534387,862
2618832,863
2593955,863
2524252,863
2479433,863
2480576,863
2533421,863
2623202,863
2594435,863
2518317,863
2609955,863
2529523,864
2649468,864
2569171,864
2608083,864
2567034,864
2602256,864
2665768,864
2962646,864
2684088,864
2596922,864
2605634,865
2500979,865
2675502,865
2512456,865
2513704,865
2515634,865
2510381,865
2463968,865
2440850,865
2515314,865
2450099,866
2511799,866
2540733,866
2527358,866
2473083,866
2530961,866
2527717,866
2477953,866
2564052,866
2519206,866
2439210,867
2619196,867
2492023,867
2467528,867
2463233,867
2484638,867
2487737,867
2528307,867
2512114,867
2475462,867
2528752,868
2535528,868
2526929,868
2557709,868
2527664,868
2498127,868
2454269,868
2577429,868
2586750,868
2702577,868
2487440,869
2550571,869
2540869,869
2572321,869
2574386,869
2625672,869
2488574,869
2494251,869
2518725,869
2471566,869
2555250,870
2570569,870
2650271,870
2680482,870
2707416,870
2927222,870
2963441,870
2938956,870
2899197,870
2953637,870
2905682,871
2862839,871
2905179,871
2845189,871
2874526,871
2828045,871
2819685,871
2791918,871
2793411,871
2806726,871
2836817,872
2824026,872
2921818,872
2864478,872
2844061,872
2921601,872
2914608,872
2911117,872
2887915,872
2958024,872
2684852,873
2787875,873
2675542,873
2909291,873
2775851,873
2732577,873
2867724,873
2714272,873
2801981,873
2742873,873
2734788,874
2678469,874
2817560,874
2788494,874
2764185,874
2837649,874
2834613,874
2774352,874
2791300,874
2829431,874
2891285,875
2901927,875
2880515,875
2939491,875
2979590,875
2938402,875
3083548,875
2931103,875
2954350,875
3007899,875
2833161,876
2872873,876
2861868,876
2892884,876
2885089,876
2913777,876
2757059,876
2780187,876
2898484,876
2947355,876
3472868,877
3055457,877
3043668,877
3098981,877
3043284,877
2911515,877
3027196,877
3003889,877
2928111,877
3047254,877
2892126,878
2860129,878
2941329,878
2954429,878
2935072,878
2976243,878
2941779,878
2982629,878
2946927,878
2813563,878
2798656,879
2865626,879
2734045,879
2786882,879
2817600,879
2778928,879
2721443,879
2839592,879
2790925,879
2779197,879
2829083,880
2864545,880
2823927,880
2795286,880
2733860,880
2880044,880
2827250,880
2715407,880
2793662,880
2845111,880
2984918,881
2950054,881
3019888,881
3140354,881
2946352,881
3006716,881
3008772,881
2969258,881
2946108,881
2930604,881
2912511,882
2820550,882
2763168,882
2729884,882
2746189,882
2744408,882
2725267,882
2680012,882
2711708,882
2700216,882
2804235,883
2734135,883
2784152,883
2724989,883
2749127,883
2745742,883
2766460,883
2752674,883
2752778,883
2779882,883
2776789,884
2778621,884
2714525,884
2657094,884
2764997,884
2718555,884
2698942,884
2712348,884
2735129,884
2730764,884
2648576,885
2685764,885
2692345,885
2684176,885
2599748,885
2642429,885
2656697,885
2863985,885
2666653,885
2797907,885
2652028,886
2598151,886
2624205,886
2629457,886
2639662,886
2573893,886
2614786,886
2633650,886
2733478,886
2599529,886
2658005,887
2621445,887
2649536,887
2661224,887
2610317,887
2691432,887
2699500,887
2800527,887
2841540,887
2787311,887
2733625,888
2632898,888
2765136,888
2804051,888
2669549,888
2738724,888
2695423,888
2653315,888
2764899,888
2743683,888
2714632,889
2764775,889
2763719,889
2748308,889
2758745,889
2762254,889
2806625,889
2778141,889
2775861,889
2688842,889
2766109,890
2724012,890
2902873,890
2801293,890
2799024,890
2848412,890
2726104,890
2723857,890
2777727,890
2794706,890
2622048,891
2780383,891
2627001,891
2618568,891
2592308,891
2580431,891
2575299,891
2618477,891
2575999,891
2629541,891
2599794,892
2627830,892
2619236,892
2641955,892
2636982,892
2621705,892
2544511,892
2626529,892
2622974,892
2651285,892
2731587,893
2760544,893
2729780,893
2740899,893
2708677,893
2709125,893
2765234,893
2655455,893
2719104,893
2739850,893
2646659,894
2671229,894
2657022,894
2562894,894
2661885,894
2701050,894
2767723,894
2707142,894
2652473,894
2673304,894
2811034,895
2815160,895
2716777,895
2803524,895
2781046,895
2808074,895
2804608,895
2900130,895
2855392,895
2863192,895
2642862,896
2698167,896
2672962,896
2638354,896
2580915,896
2598379,896
2650532,896
2625060,896
2636637,896
2809983,896
2869016,897
2795608,897
2773249,897
2759983,897
2797134,897
2782365,897
2795773,897
2781604,897
2774502,897
2696315,897
2783862,898
2843233,898
2819857,898
2822594,898
2729015,898
2763009,898
2781584,898
2788026,898
2797871,898
2798077,898
2771785,899
2751384,899
2801453,899
2731420,899
2764497,899
2757014,899
2759624,899
2803059,899
2791825,899
2775829,899
2755667,900
2790347,900
2859204,900
3064356,900
3136649,900
3113039,900
3066715,900
3091002,900
3211408,900
3156634,900
2764113,901
2745724,901
2749596,901
2821984,901
2876633,901
2846384,901
2799653,901
2826514,901
2865976,901
2773688,901
2875556,902
2860586,902
2826076,902
2947247,902
2938205,902
2901183,902
2850707,902
2896990,902
2867307,902
2868382,902
2940952,903
2927968,903
2934938,903
2855716,903
2991621,903
2982287,903
2955000,903
2948833,903
2859338,903
2879112,903
2822816,904
2897804,904
2889051,904
2884961,904
2891617,904
2955362,904
2964970,904
2932507,904
2964386,904
2933939,904
2876803,905
2994306,905
3002184,905
3111010,905
2974485,905
3001225,905
2984163,905
2936584,905
2893220,905
2914769,905
2865586,906
2845584,906
2930311,906
2870681,906
2803796,906
2904653,906
3026322,906
2910876,906
2847476,906
2855896,906
2726419,907
2747952,907
2690596,907
2708964,907
2685946,907
2727843,907
2712770,907
2668610,907
2618325,907
2706062,907
2837013,908
2843701,908
2721349,908
2766175,908
2765798,908
2761636,908
2859988,908
2866251,908
2795733,908
2860960,908
2938919,909
2977326,909
2996935,909
2947651,909
2933310,909
2866940,909
2863585,909
2809930,909
2870952,909
2873456,909
2841424,910
2875907,910
2898614,910
2858830,910
2934823,910
3010354,910
2929378,910
2936499,910
2900258,910
2906026,910
2930823,911
3072123,911
2954772,911
3045847,911
2958945,911
3015624,911
2970733,911
2929459,911
2934524,911
3010675,911
2960322,912
2947901,912
2947107,912
2981604,912
3049218,912
3022201,912
2956586,912
2989914,912
2987803,912
2987716,912
2892908,913
2856726,913
2855519,913
2848755,913
2726797,913
3004417,913
2824989,913
2879710,913
2882356,913
2864671,913
3010520,914
2866455,914
2887056,914
2927026,914
2984306,914
2871269,914
2927600,914
2859936,914
2900549,914
2911350,914
2874699,915
2831624,915
2803907,915
2857390,915
2849071,915
3062783,915
2811778,915
2882614,915
2852270,915
2941206,915
3115632,916
2940533,916
2970702,916
2950959,916
2943699,916
2927783,916
2982993,916
2944827,916
2890584,916
2955629,916
2790307,917
2759972,917
2747759,917
2713769,917
2921903,917
2740572,917
2929151,917
2839113,917
2866260,917
2803834,917
2907625,918
2878021,918
2834447,918
2885255,918
2888626,918
2791718,918
2854705,918
2895623,918
2910365,918
2908158,918
2932509,919
2921934,919
2969599,919
2889317,919
2894616,919
2973586,919
2930835,919
2999327,919
2931826,919
2936604,919
2915854,920
2963121,920
2958579,920
2982492,920
2873931,920
2961632,920
2948596,920
2887919,920
2947069,920
2921345,920
2926386,921
2895841,921
2917807,921
2876724,921
2932303,921
2911759,921
2892650,921
2946946,921
2893036,921
2911321,921
2847493,922
2850402,922
2846497,922
2862463,922
2821073,922
2836759,922
2841887,922
2837786,922
2832607,922
2754829,922
2820565,923
2815896,923
2840222,923
2824121,923
2812085,923
2814184,923
2719212,923
2804490,923
2810867,923
2781032,923
2924939,924
2892756,924
2903896,924
2876338,924
2880886,924
2877821,924
2827924,924
2883141,924
2886607,924
2880909,924
2939936,925
3058118,925
3013526,925
2975616,925
3005056,925
3034856,925
3034963,925
3091267,925
2916706,925
2930899,925
2922223,926
2981634,926
2967772,926
2978125,926
2977931,926
2958602,926
2928586,926
2964328,926
2961821,926
2931740,926
2799583,927
2808098,927
2720001,927
2801312,927
2736391,927
2813095,927
2807769,927
2812027,927
2815625,927
2728062,927
2909065,928
2890023,928
2933840,928
2955716,928
3001695,928
2949920,928
2976186,928
2950796,928
2905616,928
2901994,928
2836196,929
2932370,929
2858878,929
2932384,929
2898622,929
2928298,929
2922501,929
2944908,929
2900735,929
2922383,929
2843760,930
2897440,930
2866447,930
2884773,930
2886293,930
2912620,930
2919650,930
2871082,930
2891907,930
2908306,930
2978645,931
2968640,931
2969036,931
2969434,931
2974990,931
2964246,931
2904673,931
2959968,931
2980450,931
2943479,931
2970493,932
2973691,932
2981084,932
2937447,932
2912641,932
2958407,932
2894796,932
2974792,932
2932159,932
2961419,932
3080471,933
3019615,933
3018513,933
3083389,933
3088287,933
3029209,933
3088100,933
3058144,933
3094196,933
3226692,933
2906195,934
2924904,934
2879909,934
2924616,934
2932025,934
2886808,934
2933948,934
2926934,934
2926220,934
2858564,934
2836638,935
2915526,935
2924737,935
2885149,935
2842337,935
2826371,935
2944761,935
2970685,935
2915950,935
2908160,935
3075900,936
3131667,936
3048540,936
3046692,936
3091234,936
3074642,936
3107666,936
3092131,936
3110124,936
3074049,936
3042516,937
3002223,937
3080205,937
3064863,937
3041022,937
3053139,937
2973423,937
3058287,937
3095225,937
3051652,937
2950836,938
2999390,938
2960116,938
2974502,938
2968012,938
2989362,938
2953475,938
2956897,938
2967658,938
2974800,938
3030538,939
3027764,939
2970691,939
3006009,939
2978774,939
2977934,939
2973886,939
3014281,939
3027575,939
2986128,939
3046194,940
3061641,940
3019414,940
3015077,940
2982359,940
3050764,940
3041285,940
3023908,940
3032021,940
3027857,940
3090749,941
3103356,941
3052430,941
3108311,941
3035653,941
3038775,941
3103049,941
3075819,941
3033201,941
3098016,941
3120454,942
3065878,942
3134324,942
3160368,942
3067726,942
3146042,942
3133281,942
3122996,942
3094072,942
3124220,942
2968281,943
2955716,943
2985216,943
3014757,943
2944863,943
2892293,943
2907782,943
3015266,943
2997426,943
2931284,943
3093045,944
3142875,944
3114998,944
3104176,944
3047548,944
3094157,944
3035508,944
3046421,944
3103817,944
3120653,944
3158825,945
3161208,945
3218613,945
3220741,945
3208097,945
3232584,945
3162398,945
3187647,945
3208089,945
3138501,945
3065189,946
3048384,946
2989022,946
3027203,946
3034476,946
3066931,946
3083923,946
2983293,946
3083964,946
2996327,946
3036017,947
3102099,947
3137030,947
3086742,947
3042957,947
3115728,947
3047868,947
3122984,947
3109346,947
3114275,947
3167744,948
3180253,948
3166249,948
3123748,948
3118201,948
3159522,948
3175106,948
3132216,948
3161286,948
3097840,948
3130891,949
3113031,949
3163636,949
3105713,949
3151709,949
3157996,949
3164234,949
3121988,949
3118176,949
3059495,949
3058182,950
3066209,950
3022544,950
3042551,950
3043355,950
3056516,950
3038840,950
3046470,950
2980009,950
3052730,950
3013194,951
3008220,951
3042443,951
3025604,951
3007935,951
3033462,951
3020418,951
3059175,951
3021791,951
3013565,951
3087562,952
3135033,952
3079490,952
3132051,952
3120186,952
3122561,952
3077205,952
3124905,952
3115480,952
3152664,952
3100131,953
3035502,953
3121023,953
3097444,953
3129047,953
2997456,953
3068951,953
3105714,953
3041145,953
3050063,953
2914382,954
2962796,954
2969365,954
2979513,954
2938923,954
2983421,954
2984650,954
2976819,954
2966253,954
3002389,954
3134771,955
3180591,955
3173509,955
3194966,955
3228341,955
3245446,955
3304827,955
3298014,955
3318303,955
3276905,955
3253380,956
3310237,956
3326203,956
3226691,956
3212295,956
3129217,956
3165185,956
3175932,956
3191526,956
3191567,956
3206466,957
3142246,957
3181322,957
3170073,957
3179214,957
3191619,957
3169447,957
3190165,957
3172957,957
3154307,957
3242456,958
3247871,958
3195311,958
3246358,958
3164113,958
3234464,958
3284205,958
3204690,958
3274956,958
3247669,958
3130154,959
3112582,959
3143143,959
3135357,959
3093848,959
3042715,959
3095373,959
3139211,959
3133578,959
3147196,959
3134538,960
3178508,960
3175010,960
3198628,960
3195311,960
3198746,960
3182143,960
3200000,960
3189371,960
3138663,960
3112347,961
3132332,961
3153621,961
3108435,961
3044037,961
3076737,961
3132799,961
3075647,961
3104738,961
3083992,961
3159432,962
3175686,962
3171387,962
3141523,962
3188530,962
3163524,962
3156944,962
3077153,962
3167974,962
3150150,962
3212739,963
3143533,963
3208026,963
3111337,963
3231683,963
3125778,963
3190587,963
3135703,963
3127443,963
3194705,963
3312663,964
3308946,964
3289877,964
3312114,964
3242695,964
3396664,964
3339155,964
3273158,964
3310825,964
3291474,964
3279617,965
3325463,965
3290158,965
3224644,965
3292477,965
3313811,965
3312051,965
3310490,965
3263566,965
3307541,965
3253758,966
3294474,966
3329946,966
3312950,966
3294549,966
3323827,966
3261252,966
3253645,966
3239860,966
3282042,966
3284512,967
3294865,967
3304446,967
3215200,967
3282982,967
3283589,967
3294668,967
3228223,967
3295860,967
3276567,967
3240633,968
3272951,968
3305046,968
3322736,968
3307642,968
3350173,968
3319028,968
3342548,968
3285048,968
3301481,968
3250975,969
3170522,969
3184946,969
3228990,969
3211849,969
3209621,969
3256244,969
3222303,969
3241738,969
3243459,969
3185337,970
3133230,970
3209019,970
3233794,970
3203523,970
3174473,970
3195675,970
3218734,970
3203767,970
3154922,970
3145992,971
3152054,971
3237528,971
3243272,971
3230024,971
3240883,971
3114627,971
3194857,971
3178242,971
3210084,971
3203054,972
3244735,972
3198182,972
3167805,972
3230789,972
3247852,972
3139772,972
3167208,972
3240449,972
3232187,972
3223833,973
3228965,973
3238059,973
3231087,973
3203399,973
3243154,973
3228725,973
3187122,973
3238270,973
3230994,973
3213901,974
3147145,974
3211500,974
3245978,974
3237717,974
3256652,974
3239532,974
3260136,974
3227259,974
3223574,974
3173006,975
3261072,975
3258331,975
3201283,975
3251960,975
3296644,975
3253157,975
3254082,975
3202672,975
3267535,975
3415209,976
3438187,976
3400469,976
3403323,976
3418650,976
3375398,976
3416994,976
3415615,976
3357545,976
3372845,976
3132151,977
3204242,977
3147215,977
3222436,977
3220720,977
3241497,977
3218720,977
3217546,977
3172008,977
3237969,977
3370373,978
3436976,978
3468774,978
3477537,978
3411846,978
3439047,978
3389866,978
3436174,978
3373094,978
3365071,978
3388598,979
3402721,979
3383929,979
3438033,979
3380093,979
3404889,979
3410710,979
3334900,979
3404716,979
3394311,979
3325504,980
3303842,980
3315112,980
3228977,980
3219601,980
3318842,980
3353175,980
3218366,980
3285454,980
3331794,980
3424537,981
3380450,981
3309454,981
3382705,981
3406842,981
3407103,981
3310452,981
3367957,981
3434474,981
3409957,981
3307349,982
3304202,982
3290018,982
3295520,982
3263789,982
3278397,982
3257607,982
3275928,982
3269541,982
3248951,982
3286977,983
3306038,983
3275161,983
3194144,983
3268728,983
3285556,983
3285378,983
3302417,983
3274202,983
3204148,983
3460025,984
3478636,984
3370454,984
3468073,984
3483007,984
3453581,984
3485214,984
3489337,984
3479903,984
3477534,984
3300173,985
3287536,985
3230938,985
3298634,985
3261359,985
3309456,985
3305231,985
3303138,985
3257702,985
3313852,985
3417054,986
3401594,986
3404287,986
3408725,986
3426342,986
3334405,986
3384493,986
3407827,986
3383100,986
3402715,986
3319663,987
3213735,987
3312727,987
3331412,987
3303692,987
3247929,987
3306921,987
3332955,987
3302799,987
3339578,987
3309657,988
3286146,988
3333537,988
3269559,988
3341618,988
3337327,988
3337524,988
3310360,988
3332444,988
3369205,988
3321173,989
3224943,989
3310859,989
3324802,989
3247847,989
3341881,989
3297854,989
3321014,989
3314115,989
3335539,989
3534021,990
3527020,990
3525427,990
3496945,990
3471161,990
3537561,990
3522222,990
3516741,990
3564621,990
3537251,990
3394628,991
3468454,991
3487823,991
3464783,991
3466268,991
3462320,991
3489907,991
3468638,991
3486713,991
3412282,991
3537124,992
3563953,992
3515197,992
3561057,992
3566180,992
3546893,992
3566204,992
3549634,992
3553349,992
3523116,992
3354190,993
3426796,993
3496534,993
3451078,993
3421098,993
3433382,993
3468583,993
3423963,993
3452335,993
3474045,993
3583284,994
3553510,994
3525191,994
3574008,994
3532579,994
3557020,994
3457690,994
3547563,994
3564660,994
3606910,994
3406152,995
3410320,995
3422652,995
3400519,995
3388895,995
3318271,995
3311848,995
3395280,995
3376689,995
3401717,995
3574369,996
3552895,996
3453536,996
3458030,996
3451403,996
3577463,996
3477174,996
3464494,996
3553170,996
3531856,996
3541436,997
3526185,997
3588824,997
3491903,997
3484396,997
3558511,997
3522806,997
3521931,997
3584095,997
3574865,997
3566270,998
3491733,998
3491829,998
3542480,998
3551140,998
3562692,998
3558545,998
3466710,998
3548090,998
3541924,998
3594981,999
3553583,999
3599370,999
3556298,999
3594979,999
3572649,999
3487381,999
3573247,999
3590664,999
3550917,999
3616509,1000
3547184,1000
3582214,1000
3601942,1000
3616033,1000
3586303,1000
3590842,1000
3577221,1000
3634180,1000
3536534,1000
